WKT,element
"POLYGON ((378331.849 4656525.349 0.0,378306.319 4656495.839 0.0,378296.299 4656528.979 0.0,378331.849 4656525.349 0.0))",943
"POLYGON ((378331.849 4656525.349 0.0,378353.289 4656489.699 0.0,378306.319 4656495.839 0.0,378331.849 4656525.349 0.0))",944
"POLYGON ((381129.469 4659432.439 0.0,380856.649 4659323.529 0.0,380895.359 4659570.329 0.0,381129.469 4659432.439 0.0))",945
"POLYGON ((378556.159 4657027.109 0.0,378517.419 4657021.819 0.0,378534.039 4657044.429 0.0,378556.159 4657027.109 0.0))",946
"POLYGON ((378556.159 4657027.109 0.0,378547.849 4657002.659 0.0,378517.419 4657021.819 0.0,378556.159 4657027.109 0.0))",947
"POLYGON ((377417.542 4654239.819 0.0,377670.198 4654219.359 0.0,377512.285 4654015.485 0.0,377417.542 4654239.819 0.0))",948
"POLYGON ((379579.029 4655052.299 0.0,379441.789 4655242.009 0.0,379697.219 4655230.849 0.0,379579.029 4655052.299 0.0))",949
"POLYGON ((379770.949 4657188.139 0.0,379816.219 4657287.549 0.0,379878.849 4657180.709 0.0,379770.949 4657188.139 0.0))",950
"POLYGON ((379770.949 4657188.139 0.0,379694.589 4657275.469 0.0,379816.219 4657287.549 0.0,379770.949 4657188.139 0.0))",951
"POLYGON ((379088.909 4655783.159 0.0,379237.479 4655763.529 0.0,379174.909 4655669.329 0.0,379088.909 4655783.159 0.0))",952
"POLYGON ((379088.909 4655783.159 0.0,379146.879 4655913.469 0.0,379237.479 4655763.529 0.0,379088.909 4655783.159 0.0))",953
"POLYGON ((379641.259 4658385.119 0.0,379722.929 4658260.909 0.0,379588.429 4658279.959 0.0,379641.259 4658385.119 0.0))",954
"POLYGON ((379764.799 4658403.879 0.0,379722.929 4658260.909 0.0,379641.259 4658385.119 0.0,379764.799 4658403.879 0.0))",955
"POLYGON ((377758.679 4653973.572 0.0,377932.719 4654149.879 0.0,377991.179 4653928.35 0.0,377758.679 4653973.572 0.0))",956
"POLYGON ((377758.679 4653973.572 0.0,377670.198 4654219.359 0.0,377932.719 4654149.879 0.0,377758.679 4653973.572 0.0))",957
"POLYGON ((382022.849 4658645.739 0.0,381712.099 4658784.299 0.0,382005.599 4658966.609 0.0,382022.849 4658645.739 0.0))",958
"POLYGON ((380276.169 4657884.889 0.0,380421.149 4658057.129 0.0,380465.639 4657819.189 0.0,380276.169 4657884.889 0.0))",959
"POLYGON ((380276.169 4657884.889 0.0,380223.109 4658063.439 0.0,380421.149 4658057.129 0.0,380276.169 4657884.889 0.0))",960
"POLYGON ((378545.499 4656943.389 0.0,378516.259 4656939.439 0.0,378526.449 4656961.439 0.0,378545.499 4656943.389 0.0))",961
"POLYGON ((378545.499 4656943.389 0.0,378534.989 4656921.779 0.0,378516.259 4656939.439 0.0,378545.499 4656943.389 0.0))",962
"POLYGON ((379481.049 4656581.419 0.0,379624.649 4656616.299 0.0,379554.129 4656471.269 0.0,379481.049 4656581.419 0.0))",963
"POLYGON ((379481.049 4656581.419 0.0,379520.229 4656708.419 0.0,379624.649 4656616.299 0.0,379481.049 4656581.419 0.0))",964
"POLYGON ((379609.849 4658146.309 0.0,379480.429 4658230.059 0.0,379588.429 4658279.959 0.0,379609.849 4658146.309 0.0))",965
"POLYGON ((379470.689 4658102.799 0.0,379480.429 4658230.059 0.0,379609.849 4658146.309 0.0,379470.689 4658102.799 0.0))",966
"POLYGON ((379369.519 4658044.489 0.0,379439.119 4657996.219 0.0,379357.759 4657967.999 0.0,379369.519 4658044.489 0.0))",967
"POLYGON ((379470.689 4658102.799 0.0,379439.119 4657996.219 0.0,379369.519 4658044.489 0.0,379470.689 4658102.799 0.0))",968
"POLYGON ((378709.149 4657285.369 0.0,378683.359 4657296.469 0.0,378709.779 4657310.899 0.0,378709.149 4657285.369 0.0))",969
"POLYGON ((378683.899 4657267.199 0.0,378683.359 4657296.469 0.0,378709.149 4657285.369 0.0,378683.899 4657267.199 0.0))",970
"POLYGON ((378658.199 4657251.629 0.0,378687.989 4657237.609 0.0,378661.419 4657228.559 0.0,378658.199 4657251.629 0.0))",971
"POLYGON ((378683.899 4657267.199 0.0,378687.989 4657237.609 0.0,378658.199 4657251.629 0.0,378683.899 4657267.199 0.0))",972
"POLYGON ((378687.989 4657237.609 0.0,378680.059 4657207.289 0.0,378661.419 4657228.559 0.0,378687.989 4657237.609 0.0))",973
"POLYGON ((378687.989 4657237.609 0.0,378706.939 4657216.979 0.0,378680.059 4657207.289 0.0,378687.989 4657237.609 0.0))",974
"POLYGON ((381434.699 4659519.789 0.0,381161.759 4659700.829 0.0,381475.919 4659780.059 0.0,381434.699 4659519.789 0.0))",975
"POLYGON ((381129.469 4659432.439 0.0,381161.759 4659700.829 0.0,381434.699 4659519.789 0.0,381129.469 4659432.439 0.0))",976
"POLYGON ((379323.659 4657249.789 0.0,379327.769 4657321.059 0.0,379372.079 4657281.219 0.0,379323.659 4657249.789 0.0))",977
"POLYGON ((378311.769 4655205.969 0.0,378425.589 4655292.699 0.0,378443.309 4655184.749 0.0,378311.769 4655205.969 0.0))",978
"POLYGON ((378301.309 4655353.429 0.0,378425.589 4655292.699 0.0,378311.769 4655205.969 0.0,378301.309 4655353.429 0.0))",979
"POLYGON ((379722.929 4658260.909 0.0,379609.849 4658146.309 0.0,379588.429 4658279.959 0.0,379722.929 4658260.909 0.0))",980
"POLYGON ((379722.929 4658260.909 0.0,379760.849 4658117.369 0.0,379609.849 4658146.309 0.0,379722.929 4658260.909 0.0))",981
"POLYGON ((379439.119 4657996.219 0.0,379394.819 4657901.829 0.0,379357.759 4657967.999 0.0,379439.119 4657996.219 0.0))",982
"POLYGON ((379439.119 4657996.219 0.0,379497.689 4657907.279 0.0,379394.819 4657901.829 0.0,379439.119 4657996.219 0.0))",983
"POLYGON ((380396.209 4657311.339 0.0,380386.079 4657514.749 0.0,380549.369 4657397.319 0.0,380396.209 4657311.339 0.0))",984
"POLYGON ((380225.509 4657402.589 0.0,380386.079 4657514.749 0.0,380396.209 4657311.339 0.0,380225.509 4657402.589 0.0))",985
"POLYGON ((378365.159 4656586.369 0.0,378336.319 4656598.349 0.0,378361.289 4656612.309 0.0,378365.159 4656586.369 0.0))",986
"POLYGON ((378365.159 4656586.369 0.0,378346.739 4656560.839 0.0,378336.319 4656598.349 0.0,378365.159 4656586.369 0.0))",987
"POLYGON ((377417.542 4654239.819 0.0,377237.62 4654379.219 0.0,377398.859 4654469.159 0.0,377417.542 4654239.819 0.0))",988
"POLYGON ((377417.542 4654239.819 0.0,377198.049 4654156.967 0.0,377237.62 4654379.219 0.0,377417.542 4654239.819 0.0))",989
"POLYGON ((379600.099 4656996.289 0.0,379504.069 4657009.009 0.0,379551.709 4657073.019 0.0,379600.099 4656996.289 0.0))",990
"POLYGON ((379535.999 4656928.449 0.0,379504.069 4657009.009 0.0,379600.099 4656996.289 0.0,379535.999 4656928.449 0.0))",991
"POLYGON ((378538.159 4655377.109 0.0,378669.199 4655396.769 0.0,378632.839 4655302.619 0.0,378538.159 4655377.109 0.0))",992
"POLYGON ((378538.159 4655377.109 0.0,378593.399 4655515.329 0.0,378669.199 4655396.769 0.0,378538.159 4655377.109 0.0))",993
"POLYGON ((379504.069 4657009.009 0.0,379457.249 4657087.249 0.0,379551.709 4657073.019 0.0,379504.069 4657009.009 0.0))",994
"POLYGON ((381453.889 4658980.239 0.0,381712.099 4658784.299 0.0,381423.529 4658748.859 0.0,381453.889 4658980.239 0.0))",995
"POLYGON ((381705.219 4659107.859 0.0,381712.099 4658784.299 0.0,381453.889 4658980.239 0.0,381705.219 4659107.859 0.0))",996
"POLYGON ((381978.819 4659203.419 0.0,381711.399 4659350.299 0.0,381991.989 4659419.029 0.0,381978.819 4659203.419 0.0))",997
"POLYGON ((381705.219 4659107.859 0.0,381711.399 4659350.299 0.0,381978.819 4659203.419 0.0,381705.219 4659107.859 0.0))",998
"POLYGON ((380240.099 4656662.239 0.0,380360.299 4656558.269 0.0,380228.199 4656482.519 0.0,380240.099 4656662.239 0.0))",999
"POLYGON ((380240.099 4656662.239 0.0,380395.749 4656719.689 0.0,380360.299 4656558.269 0.0,380240.099 4656662.239 0.0))",1000
"POLYGON ((378539.389 4655240.989 0.0,378538.159 4655377.109 0.0,378632.839 4655302.619 0.0,378539.389 4655240.989 0.0))",1001
"POLYGON ((378425.589 4655292.699 0.0,378538.159 4655377.109 0.0,378539.389 4655240.989 0.0,378425.589 4655292.699 0.0))",1002
"POLYGON ((380267.659 4655489.939 0.0,380089.249 4655651.019 0.0,380343.119 4655709.639 0.0,380267.659 4655489.939 0.0))",1003
"POLYGON ((380020.349 4655426.379 0.0,380089.249 4655651.019 0.0,380267.659 4655489.939 0.0,380020.349 4655426.379 0.0))",1004
"POLYGON ((379791.659 4655415.069 0.0,379897.159 4655272.889 0.0,379697.219 4655230.849 0.0,379791.659 4655415.069 0.0))",1005
"POLYGON ((380020.349 4655426.379 0.0,379897.159 4655272.889 0.0,379791.659 4655415.069 0.0,380020.349 4655426.379 0.0))",1006
"POLYGON ((377517.958 4655397.529 0.0,377552.786 4655335.739 0.0,377474.949 4655341.719 0.0,377517.958 4655397.529 0.0))",1007
"POLYGON ((381701.569 4657197.689 0.0,381477.469 4657316.459 0.0,381696.899 4657448.409 0.0,381701.569 4657197.689 0.0))",1008
"POLYGON ((381514.719 4657011.829 0.0,381477.469 4657316.459 0.0,381701.569 4657197.689 0.0,381514.719 4657011.829 0.0))",1009
"POLYGON ((378163.379 4654971.009 0.0,378257.019 4655084.399 0.0,378319.169 4654951.499 0.0,378163.379 4654971.009 0.0))",1010
"POLYGON ((378122.709 4655124.969 0.0,378257.019 4655084.399 0.0,378163.379 4654971.009 0.0,378122.709 4655124.969 0.0))",1011
"POLYGON ((379326.659 4657766.869 0.0,379310.169 4657697.019 0.0,379252.659 4657733.099 0.0,379326.659 4657766.869 0.0))",1012
"POLYGON ((379326.659 4657766.869 0.0,379389.679 4657724.029 0.0,379310.169 4657697.019 0.0,379326.659 4657766.869 0.0))",1013
"POLYGON ((379566.569 4656051.749 0.0,379745.689 4656047.749 0.0,379669.039 4655911.969 0.0,379566.569 4656051.749 0.0))",1014
"POLYGON ((379566.569 4656051.749 0.0,379624.249 4656195.039 0.0,379745.689 4656047.749 0.0,379566.569 4656051.749 0.0))",1015
"POLYGON ((379689.659 4656320.489 0.0,379624.249 4656195.039 0.0,379513.799 4656332.449 0.0,379689.659 4656320.489 0.0))",1016
"POLYGON ((378386.289 4655078.729 0.0,378311.769 4655205.969 0.0,378443.309 4655184.749 0.0,378386.289 4655078.729 0.0))",1017
"POLYGON ((378257.019 4655084.399 0.0,378311.769 4655205.969 0.0,378386.289 4655078.729 0.0,378257.019 4655084.399 0.0))",1018
"POLYGON ((378661.489 4657183.709 0.0,378645.939 4657160.659 0.0,378635.149 4657188.119 0.0,378661.489 4657183.709 0.0))",1019
"POLYGON ((378661.489 4657183.709 0.0,378673.729 4657156.839 0.0,378645.939 4657160.659 0.0,378661.489 4657183.709 0.0))",1020
"POLYGON ((380589.269 4658189.119 0.0,380421.149 4658057.129 0.0,380434.679 4658311.449 0.0,380589.269 4658189.119 0.0))",1021
"POLYGON ((381202.109 4658429.549 0.0,381372.299 4658557.089 0.0,381452.509 4658361.819 0.0,381202.109 4658429.549 0.0))",1022
"POLYGON ((381202.109 4658429.549 0.0,381151.199 4658687.189 0.0,381372.299 4658557.089 0.0,381202.109 4658429.549 0.0))",1023
"POLYGON ((381434.699 4659519.789 0.0,381711.399 4659350.299 0.0,381390.109 4659238.239 0.0,381434.699 4659519.789 0.0))",1024
"POLYGON ((381734.089 4659580.579 0.0,381711.399 4659350.299 0.0,381434.699 4659519.789 0.0,381734.089 4659580.579 0.0))",1025
"POLYGON ((381734.089 4659580.579 0.0,381760.169 4659794.739 0.0,382020.379 4659710.699 0.0,381734.089 4659580.579 0.0))",1026
"POLYGON ((381208.929 4657460.569 0.0,381013.009 4657690.759 0.0,381224.689 4657759.629 0.0,381208.929 4657460.569 0.0))",1027
"POLYGON ((381208.929 4657460.569 0.0,380918.639 4657472.629 0.0,381013.009 4657690.759 0.0,381208.929 4657460.569 0.0))",1028
"POLYGON ((380085.659 4656770.889 0.0,380240.099 4656662.239 0.0,380080.449 4656580.829 0.0,380085.659 4656770.889 0.0))",1029
"POLYGON ((378056.919 4654847.219 0.0,378205.529 4654808.849 0.0,378107.579 4654704.469 0.0,378056.919 4654847.219 0.0))",1030
"POLYGON ((378056.919 4654847.219 0.0,378163.379 4654971.009 0.0,378205.529 4654808.849 0.0,378056.919 4654847.219 0.0))",1031
"POLYGON ((378757.219 4653726.149 0.0,378996.419 4653595.168 0.0,378753.449 4653466.73 0.0,378757.219 4653726.149 0.0))",1032
"POLYGON ((378986.749 4653839.934 0.0,378996.419 4653595.168 0.0,378757.219 4653726.149 0.0,378986.749 4653839.934 0.0))",1033
"POLYGON ((378626.239 4657136.959 0.0,378645.939 4657160.659 0.0,378659.579 4657133.429 0.0,378626.239 4657136.959 0.0))",1034
"POLYGON ((378626.239 4657136.959 0.0,378614.409 4657164.649 0.0,378645.939 4657160.659 0.0,378626.239 4657136.959 0.0))",1035
"POLYGON ((378601.309 4657194.899 0.0,378583.539 4657174.079 0.0,378571.969 4657200.079 0.0,378601.309 4657194.899 0.0))",1036
"POLYGON ((378601.309 4657194.899 0.0,378614.409 4657164.649 0.0,378583.539 4657174.079 0.0,378601.309 4657194.899 0.0))",1037
"POLYGON ((378925.199 4655761.859 0.0,379035.979 4655615.699 0.0,378893.249 4655638.489 0.0,378925.199 4655761.859 0.0))",1038
"POLYGON ((378925.199 4655761.859 0.0,379088.909 4655783.159 0.0,379035.979 4655615.699 0.0,378925.199 4655761.859 0.0))",1039
"POLYGON ((380673.749 4656367.629 0.0,380404.089 4656358.299 0.0,380535.899 4656559.539 0.0,380673.749 4656367.629 0.0))",1040
"POLYGON ((380673.749 4656367.629 0.0,380529.739 4656117.989 0.0,380404.089 4656358.299 0.0,380673.749 4656367.629 0.0))",1041
"POLYGON ((380324.319 4655937.079 0.0,380552.169 4655848.219 0.0,380343.119 4655709.639 0.0,380324.319 4655937.079 0.0))",1042
"POLYGON ((380529.739 4656117.989 0.0,380552.169 4655848.219 0.0,380324.319 4655937.079 0.0,380529.739 4656117.989 0.0))",1043
"POLYGON ((379285.109 4657996.999 0.0,379369.519 4658044.489 0.0,379357.759 4657967.999 0.0,379285.109 4657996.999 0.0))",1044
"POLYGON ((379285.109 4657996.999 0.0,379291.669 4658092.669 0.0,379369.519 4658044.489 0.0,379285.109 4657996.999 0.0))",1045
"POLYGON ((378956.359 4657512.849 0.0,378942.259 4657524.389 0.0,378956.799 4657529.559 0.0,378956.359 4657512.849 0.0))",1046
"POLYGON ((378956.359 4657512.849 0.0,378940.389 4657508.279 0.0,378942.259 4657524.389 0.0,378956.359 4657512.849 0.0))",1047
"POLYGON ((378926.939 4657504.739 0.0,378938.889 4657492.869 0.0,378925.399 4657488.069 0.0,378926.939 4657504.739 0.0))",1048
"POLYGON ((378926.939 4657504.739 0.0,378940.389 4657508.279 0.0,378938.889 4657492.869 0.0,378926.939 4657504.739 0.0))",1049
"POLYGON ((378865.669 4657453.589 0.0,378877.079 4657441.629 0.0,378863.679 4657438.239 0.0,378865.669 4657453.589 0.0))",1050
"POLYGON ((378865.669 4657453.589 0.0,378878.439 4657457.769 0.0,378877.079 4657441.629 0.0,378865.669 4657453.589 0.0))",1051
"POLYGON ((378893.849 4657459.809 0.0,378883.469 4657474.079 0.0,378897.179 4657476.329 0.0,378893.849 4657459.809 0.0))",1052
"POLYGON ((378878.439 4657457.769 0.0,378883.469 4657474.079 0.0,378893.849 4657459.809 0.0,378878.439 4657457.769 0.0))",1053
"POLYGON ((378952.159 4657482.239 0.0,378938.889 4657492.869 0.0,378952.249 4657497.999 0.0,378952.159 4657482.239 0.0))",1054
"POLYGON ((378952.159 4657482.239 0.0,378940.279 4657476.439 0.0,378938.889 4657492.869 0.0,378952.159 4657482.239 0.0))",1055
"POLYGON ((378925.809 4657471.449 0.0,378938.319 4657459.729 0.0,378926.769 4657457.619 0.0,378925.809 4657471.449 0.0))",1056
"POLYGON ((378925.809 4657471.449 0.0,378940.279 4657476.439 0.0,378938.319 4657459.729 0.0,378925.809 4657471.449 0.0))",1057
"POLYGON ((381436.009 4657607.699 0.0,381208.929 4657460.569 0.0,381224.689 4657759.629 0.0,381436.009 4657607.699 0.0))",1058
"POLYGON ((381436.009 4657607.699 0.0,381477.469 4657316.459 0.0,381208.929 4657460.569 0.0,381436.009 4657607.699 0.0))",1059
"POLYGON ((378862.469 4657421.669 0.0,378849.439 4657432.909 0.0,378863.679 4657438.239 0.0,378862.469 4657421.669 0.0))",1060
"POLYGON ((378862.469 4657421.669 0.0,378847.849 4657417.499 0.0,378849.439 4657432.909 0.0,378862.469 4657421.669 0.0))",1061
"POLYGON ((379257.299 4657801.349 0.0,379206.379 4657824.819 0.0,379247.229 4657861.949 0.0,379257.299 4657801.349 0.0))",1062
"POLYGON ((379257.299 4657801.349 0.0,379204.279 4657770.759 0.0,379206.379 4657824.819 0.0,379257.299 4657801.349 0.0))",1063
"POLYGON ((378027.809 4654560.859 0.0,377932.919 4654707.599 0.0,378107.579 4654704.469 0.0,378027.809 4654560.859 0.0))",1064
"POLYGON ((377873.149 4654511.849 0.0,377932.919 4654707.599 0.0,378027.809 4654560.859 0.0,377873.149 4654511.849 0.0))",1065
"POLYGON ((378271.369 4656503.449 0.0,378281.359 4656469.769 0.0,378249.389 4656485.269 0.0,378271.369 4656503.449 0.0))",1066
"POLYGON ((378271.369 4656503.449 0.0,378306.319 4656495.839 0.0,378281.359 4656469.769 0.0,378271.369 4656503.449 0.0))",1067
"POLYGON ((378626.239 4657136.959 0.0,378607.199 4657111.339 0.0,378590.589 4657141.719 0.0,378626.239 4657136.959 0.0))",1068
"POLYGON ((378639.659 4657105.669 0.0,378607.199 4657111.339 0.0,378626.239 4657136.959 0.0,378639.659 4657105.669 0.0))",1069
"POLYGON ((381886.929 4659958.799 0.0,381661.289 4659979.989 0.0,381773.979 4660145.789 0.0,381886.929 4659958.799 0.0))",1070
"POLYGON ((381760.169 4659794.739 0.0,381661.289 4659979.989 0.0,381886.929 4659958.799 0.0,381760.169 4659794.739 0.0))",1071
"POLYGON ((378945.719 4657409.059 0.0,378956.279 4657392.659 0.0,378939.679 4657393.539 0.0,378945.719 4657409.059 0.0))",1072
"POLYGON ((382310.639 4658840.449 0.0,382022.849 4658645.739 0.0,382005.599 4658966.609 0.0,382310.639 4658840.449 0.0))",1073
"POLYGON ((382310.639 4658840.449 0.0,382292.019 4658528.449 0.0,382022.849 4658645.739 0.0,382310.639 4658840.449 0.0))",1074
"POLYGON ((379888.049 4658782.839 0.0,379861.259 4658647.369 0.0,379742.229 4658710.029 0.0,379888.049 4658782.839 0.0))",1075
"POLYGON ((380027.699 4658717.629 0.0,379861.259 4658647.369 0.0,379888.049 4658782.839 0.0,380027.699 4658717.629 0.0))",1076
"POLYGON ((378649.759 4657209.709 0.0,378637.589 4657234.989 0.0,378661.419 4657228.559 0.0,378649.759 4657209.709 0.0))",1077
"POLYGON ((378619.519 4657215.859 0.0,378637.589 4657234.989 0.0,378649.759 4657209.709 0.0,378619.519 4657215.859 0.0))",1078
"POLYGON ((378876.799 4657412.239 0.0,378875.589 4657425.929 0.0,378887.159 4657418.319 0.0,378876.799 4657412.239 0.0))",1079
"POLYGON ((378862.469 4657421.669 0.0,378875.589 4657425.929 0.0,378876.799 4657412.239 0.0,378862.469 4657421.669 0.0))",1080
"POLYGON ((378770.619 4657330.169 0.0,378763.059 4657345.569 0.0,378783.659 4657344.639 0.0,378770.619 4657330.169 0.0))",1081
"POLYGON ((378770.619 4657330.169 0.0,378752.979 4657325.679 0.0,378763.059 4657345.569 0.0,378770.619 4657330.169 0.0))",1082
"POLYGON ((379304.649 4657915.789 0.0,379285.109 4657996.999 0.0,379357.759 4657967.999 0.0,379304.649 4657915.789 0.0))",1083
"POLYGON ((379224.569 4657935.369 0.0,379285.109 4657996.999 0.0,379304.649 4657915.789 0.0,379224.569 4657935.369 0.0))",1084
"POLYGON ((379156.049 4657950.319 0.0,379224.569 4657935.369 0.0,379171.879 4657880.969 0.0,379156.049 4657950.319 0.0))",1085
"POLYGON ((379713.409 4656461.069 0.0,379776.569 4656593.179 0.0,379871.899 4656484.569 0.0,379713.409 4656461.069 0.0))",1086
"POLYGON ((379624.649 4656616.299 0.0,379776.569 4656593.179 0.0,379713.409 4656461.069 0.0,379624.649 4656616.299 0.0))",1087
"POLYGON ((379672.079 4655587.079 0.0,379747.709 4655751.179 0.0,379856.569 4655603.269 0.0,379672.079 4655587.079 0.0))",1088
"POLYGON ((379579.859 4655752.309 0.0,379747.709 4655751.179 0.0,379672.079 4655587.079 0.0,379579.859 4655752.309 0.0))",1089
"POLYGON ((379491.049 4655896.409 0.0,379407.479 4655747.939 0.0,379328.729 4655893.769 0.0,379491.049 4655896.409 0.0))",1090
"POLYGON ((379491.049 4655896.409 0.0,379579.859 4655752.309 0.0,379407.479 4655747.939 0.0,379491.049 4655896.409 0.0))",1091
"POLYGON ((378581.359 4657111.279 0.0,378594.789 4657089.739 0.0,378571.699 4657082.589 0.0,378581.359 4657111.279 0.0))",1092
"POLYGON ((378581.359 4657111.279 0.0,378607.199 4657111.339 0.0,378594.789 4657089.739 0.0,378581.359 4657111.279 0.0))",1093
"POLYGON ((379257.299 4657801.349 0.0,379326.659 4657766.869 0.0,379252.659 4657733.099 0.0,379257.299 4657801.349 0.0))",1094
"POLYGON ((379325.249 4657841.569 0.0,379326.659 4657766.869 0.0,379257.299 4657801.349 0.0,379325.249 4657841.569 0.0))",1095
"POLYGON ((379394.819 4657901.829 0.0,379304.649 4657915.789 0.0,379357.759 4657967.999 0.0,379394.819 4657901.829 0.0))",1096
"POLYGON ((379325.249 4657841.569 0.0,379304.649 4657915.789 0.0,379394.819 4657901.829 0.0,379325.249 4657841.569 0.0))",1097
"POLYGON ((378680.059 4657207.289 0.0,378649.759 4657209.709 0.0,378661.419 4657228.559 0.0,378680.059 4657207.289 0.0))",1098
"POLYGON ((378680.059 4657207.289 0.0,378661.489 4657183.709 0.0,378649.759 4657209.709 0.0,378680.059 4657207.289 0.0))",1099
"POLYGON ((382483.259 4658977.739 0.0,382258.829 4659088.489 0.0,382485.519 4659250.279 0.0,382483.259 4658977.739 0.0))",1100
"POLYGON ((382310.639 4658840.449 0.0,382258.829 4659088.489 0.0,382483.259 4658977.739 0.0,382310.639 4658840.449 0.0))",1101
"POLYGON ((380131.779 4655995.229 0.0,380180.099 4655829.119 0.0,380012.019 4655852.609 0.0,380131.779 4655995.229 0.0))",1102
